image,date,gtfgloss,boxfgloss,fg1loss,fg2loss,fg3loss,fg4loss,gtbgloss,boxbgloss,bg1loss,bg2loss,bg3loss,bg4loss,bigloss
20210406_clip_52_2338_img_115,20210406,0.0,0.0,0.0018398393574528846,0.0018033165782718407,0.0003376665467864856,0.0001189787777113633,0.0036696190050286804,0.0036696190050286804,0.0036892532186435533,0.003682338820527633,0.0036825427961752685,0.0036766634877900147,0.003669619094580412
20210407_clip_0_0000_img_5,20210407,0.005870770823796368,0.003419103094070591,0.0026125148233541555,0.002813233132237426,0.0034345680226182665,0.0039027744393972017,0.0037021988334127636,0.0037165140119117903,0.0037470252581112253,0.003746621150599936,0.0037300638906599083,0.003724256429799781,0.0037268802989274263
20210407_clip_23_1018_img_115,20210407,0.0,0.0031100239211446757,0.004021586297645504,0.0061974693270960375,0.004607436470688335,0.0037427959061180137,0.004629374098123904,0.004628061482942356,0.004632113110136712,0.004619226688546093,0.004629206774238164,0.0046319692438687,0.004629374016076326
20210407_clip_36_1622_img_5,20210407,0.0036368810464912065,0.0017397689802421978,0.0015471256121818303,0.0012968005819460778,0.0015352637059391318,0.001262750602016742,0.003156182254851344,0.0031637924119407267,0.003196806404941218,0.00319403356426557,0.00319491923198656,0.003184679983196862,0.003162157256156206
20210407_clip_53_2357_img_115,20210407,0.0,0.0,0.0,0.0,0.002740944319327382,0.0,0.003722503777952685,0.003722503777952685,0.003722503777952685,0.003722503777952685,0.003722776859521163,0.003722503777952685,0.0037225037813186646
20210408_clip_0_0000_img_5,20210408,0.0,0.0003952265041599373,0.0015561174511627785,0.0,0.0014299881589995673,0.00016601251094061742,0.003717192893729028,0.003720520148441775,0.00372243050623587,0.003717192893729028,0.003724555979010289,0.003722080658451538,0.00371719291433692
20210408_clip_17_0740_img_115,20210408,0.0051047080747643045,0.0033108407232870433,0.0034948111194043558,0.003912134732552874,0.004624061556669643,0.003276419853136491,0.003793384557972233,0.0037883123392121053,0.0038007895634992865,0.003795223006696531,0.003790209838905075,0.0038000284065645906,0.003797711804509163
20210408_clip_40_1824_img_115,20210408,0.005370519417028825,0.001787422525570526,0.00047068368109498944,0.0005975456855779841,0.0004417200980894361,0.0047164900711295634,0.002076732101146111,0.0020861154965206314,0.002098887424275605,0.002101534155599338,0.002105653395118605,0.002084567707234997,0.002097369870170951
20210408_clip_52_2335_img_115,20210408,0.0,0.0,0.0,0.0,0.0011524733568192874,0.002878222774598435,0.0008086360707741814,0.0008086360707741814,0.0008086360707741814,0.0008086360707741814,0.0008083785393617699,0.0008069873048409548,0.0008086360758170485
20210409_clip_0_0000_img_5,20210409,0.0,0.0,0.0,0.0,0.0,0.0,0.0008215301283277874,0.0008215301283277874,0.0008215301283277874,0.0008215301283277874,0.0008215301283277874,0.0008215301283277874,0.000821530120447278
20210409_clip_34_1636_img_115,20210409,0.00526873082139663,0.002535312881092842,0.0033063263182403525,0.004209843315499814,0.004652736785947899,0.001942963473552578,0.0036953123833325463,0.003701881061608601,0.0037160393259340085,0.0036965553992257365,0.003681561817723034,0.0037271880901719647,0.003705853596329689
20210409_clip_50_2346_img_115,20210409,0.0,0.0,0.005273326172412468,0.005059524106009293,0.006606153048214328,0.009376310998664357,0.0040779632513824795,0.0040779632513824795,0.0040610326796791775,0.0040630737793814695,0.0040548352301662425,0.004053679599906111,0.004077963065356016
20210409_clip_8_0344_img_115,20210409,0.004082194398593458,0.0008051101630230631,2.1470774408489872e-08,0.0,0.0,0.0,0.0008580684524470268,0.000860771435589854,0.0008658091806354247,0.0008649495594936756,0.0008649495594936756,0.0008649495594936756,0.0008649495430290699
20210410_clip_0_0000_img_5,20210410,0.0,0.0,0.005034272244615086,0.005651380829034389,0.002962482818435585,0.0017240954347757995,0.003625333857790327,0.003625333857790327,0.003606642378110961,0.0036073383997284477,0.0036381749608305003,0.003646676406983327,0.0036253337748348713
20210410_clip_30_1328_img_115,20210410,0.006290293291712996,0.0027849105322633196,0.004464233055364879,0.007308610916618232,0.004090505253583157,0.0034504283726158316,0.0040143473680308624,0.004021166919441086,0.004036396165124724,0.0039533969593845576,0.0040508840521764995,0.004061749325311184,0.004054070916026831
20210410_clip_41_1817_img_115,20210410,0.004774898345549281,0.003571381914761948,0.003371615107617971,0.002496651245798022,0.004863963432508112,0.0041070156396767,0.004760720467430625,0.004746992608737,0.0048160460667933495,0.004859510998406819,0.004759367680933365,0.004781552553841513,0.004764537792652845
20210410_clip_53_2334_img_115,20210410,0.008665693271734767,0.005082874984840805,0.007315191007132658,0.00608343724309532,0.007826672164094575,0.006724834164626249,0.003950359250895772,0.003950010659236807,0.0039331067361660236,0.00394516427859413,0.00393961354746996,0.0039493470809216485,0.003967722877860069
20210411_clip_0_0000_img_5,20210411,0.0,0.0,0.0,0.0,0.0003076817884083543,8.686184774845117e-05,0.004007057179695388,0.004007057179695388,0.004007057179695388,0.004007057179695388,0.004013659364318485,0.0040108739981073735,0.004007057286798954
20210411_clip_17_0756_img_5,20210411,0.0,0.0038709294829714263,0.0012946072104996302,0.0,0.0007081984731259803,0.0008154385496624818,0.0014402079900328556,0.0014351746482939491,0.001440667910002684,0.0014402079900328556,0.0014410262461256025,0.0014415344179306486,0.001440207939594984
20210411_clip_53_2354_img_115,20210411,0.0,0.0,6.891115239744366e-09,0.0,5.576671179349842e-10,0.0005477463505389711,0.0012405031797883463,0.0012405031797883463,0.0012407270070539935,0.0012405031797883463,0.0012405256140623072,0.0012412706631311824,0.001240503159351647
20210412_clip_0_0000_img_5,20210412,0.0,0.0,0.0,0.0,0.0,0.0,0.0013604257933359887,0.0013604257933359887,0.0013604257933359887,0.0013604257933359887,0.0013604257933359887,0.0013604257933359887,0.0013604258419945836
20210412_clip_32_1430_img_115,20210412,0.00717177627182756,0.004417857358260218,0.004334106246587688,0.004896725769622483,0.006028421425505096,0.0073657016241953305,0.0031473895616792647,0.003128648202426059,0.0031477292885418295,0.003140741041339782,0.003135086433634556,0.003136011900971587,0.003170276992022991
20210412_clip_53_2353_img_115,20210412,0.0,0.0,0.003952984498367819,0.0026914966002442265,0.0013628668683730914,0.001566814098133499,0.002620868934363109,0.002620868934363109,0.002614795166037751,0.0026208052218149144,0.002630127858298043,0.0026251810161995186,0.0026208688504993916
20210413_clip_0_0000_img_5,20210413,0.0,0.0,0.0018456822575795805,0.0004306788795340211,0.0008509787244785202,0.0007106899755391215,0.003140691802929005,0.003140691802929005,0.003143807372045023,0.0031427336516730553,0.003167213122462104,0.0031489199104052937,0.003140691900625825
20210413_clip_33_1449_img_115,20210413,0.005945709515823495,0.0,0.004287660135182389,0.004741627888492713,0.0035423063292751283,0.004604234919283473,0.006736363664642495,0.006727955953377771,0.006807749074771544,0.006773182209568505,0.006832065832882581,0.006791612344072798,0.006727955769747496
20210413_clip_53_2351_img_115,20210413,0.0,0.0,0.0015081443551604522,0.0,0.00016834248046136807,0.0,0.0038701508297187006,0.0038701508297187006,0.0038721966381528774,0.0038701508297187006,0.0038751905014332605,0.0038701508297187006,0.003870150772854686
20210414_clip_0_0000_img_5,20210414,0.0,0.0,0.0014884622597792952,0.0,0.002679904149168774,0.0009707534186690035,0.00385630130419126,0.00385630130419126,0.0038581854254391866,0.00385630130419126,0.0038565903743984966,0.0038597405078903244,0.0038563013076782227
20210414_clip_39_1732_img_115,20210414,0.006135056264233621,0.0042296640095752834,0.003165193619139537,0.0029709179598332563,0.004901884673791813,0.004402630030998293,0.004179105143099978,0.004183629751942253,0.004356598361926094,0.004389619495540295,0.004242412683598223,0.0042619263167553035,0.004273680504411459
20210414_clip_51_2300_img_115,20210414,0.0,0.0,0.002599615320865336,0.0,0.005439895036460237,0.011964597010034632,0.004074394699227209,0.004074394699227209,0.004075200680706353,0.004074394699227209,0.004072713481344572,0.0040677103902462845,0.004074394702911377
20210415_clip_0_0000_img_5,20210415,0.0,0.0,0.0,0.0,0.0,0.0059628221691022726,0.003971020928960089,0.003971020928960089,0.003971020928960089,0.003971020928960089,0.003971020928960089,0.003969578112925644,0.00397102115675807
20210415_clip_29_1329_img_115,20210415,0.0033220012497166447,0.0020105841473182797,0.002011065793637487,0.002071465393527848,0.0027426198313483573,0.00221799456250025,0.0028367976628234904,0.0028466987763925886,0.002877048474878975,0.0028754565238086937,0.002851124211118913,0.002862958441124903,0.0028499120380729437
20210415_clip_53_2352_img_115,20210415,0.012172832777831762,0.00594458408289876,0.006937950534855947,0.006766703319390547,0.007682928027296003,0.007634075169335809,0.004332908511085397,0.0043317627128862035,0.0043247244718103124,0.004320566149452418,0.004332483750396108,0.004330270568897818,0.004353011026978493
20210416_clip_0_0000_img_5,20210416,0.007358510387546213,0.00521079988248802,0.0022775086083952445,0.002301492783467487,0.0028017056039447413,0.002229939688561868,0.004116630661476651,0.004101427505832154,0.004158050742243774,0.004161127935184686,0.004149374409728188,0.004165105194106308,0.004136052448302507
20210416_clip_22_0953_img_5,20210416,0.0036390208820648103,0.002543534044089495,0.004298235760398595,0.0023526880778050223,0.00470952736990698,0.0035845495797093333,0.005191497827106916,0.005191351790191013,0.00519700136896362,0.005210627692130335,0.005189250649660809,0.0051991435458983454,0.005185753107070923
20210416_clip_54_2342_img_115,20210416,0.008718661679317416,0.0057264955818493906,0.0028921241141241,0.0025009428959994777,0.005493785609400469,0.0030233396589952576,0.003097279598396378,0.003087889225808907,0.003118174770957134,0.003122207201855284,0.003101429077970601,0.0031167602815770773,0.003116646781563759
20210417_clip_0_0000_img_5,20210417,0.005706631933328943,0.004000540227055913,0.00613809837346772,0.005214586749336278,0.011914963487206942,0.012691834048833828,0.0027945516424665215,0.0027916443836195283,0.0027780942793953303,0.00278500689967314,0.0027507549622640673,0.0026780296246446257,0.002807065611705184
20210417_clip_33_1437_img_115,20210417,0.012615939248622815,0.0,0.010690215864453297,0.006822642895344649,0.003783292052408404,0.0027118547375247597,0.005424276580273127,0.005436953566191426,0.005353783385919636,0.005421182909022973,0.005487349068679939,0.005490035839582685,0.0054369536228477955
20210417_clip_35_2317_img_115,20210417,0.00832363131187943,0.0037902310033814846,0.004825943851519058,0.005262105477755224,0.005049880443932239,0.005341578757788869,0.0034000402230251687,0.003399249214427554,0.0033957860700007557,0.003389402029734192,0.003401813378341629,0.0033992388062509486,0.0034126159735023975
20210418_clip_0_0000_img_5,20210418,0.0,0.0,0.006121054708445372,0.005596911089243758,0.00581673207990378,0.0037639076071753026,0.003373353566545633,0.003373353566545633,0.0033417834751132795,0.0033558904067753272,0.003357510263667796,0.0033704004598366917,0.003373353509232402
20210418_clip_37_1623_img_115,20210418,0.008860393378511201,0.004238625594796767,0.007591417970414062,0.00757302342931718,0.0064479458082974915,0.005518590420490452,0.006942605409178721,0.006974819608607227,0.006973890408468143,0.006974517751540519,0.007029754935961291,0.00705691579328465,0.007011914160102606
20210418_clip_53_2337_img_115,20210418,0.011827472626565715,0.005049801001093745,0.0,0.0,0.007691984755904278,0.00412913683890661,0.004103405417929387,0.004107101286422733,0.004126005698817721,0.004126005698817721,0.0041159283646250875,0.004125689588194952,0.004126005806028843
20210419_clip_0_0000_img_5,20210419,0.0,0.0,0.0018621198380864253,0.003995566971246167,0.0007285018864289354,0.0014761884030949273,0.003942626490383457,0.003942626490383457,0.003954815679224889,0.003942468830733182,0.0039556446440774376,0.003948995245782907,0.003942626528441906
20210419_clip_36_1555_img_80,20210419,0.006227809379503158,0.0040916547445907754,0.005062391589732774,0.00499780349286281,0.004844681492672245,0.005118352763279526,0.008175252565028955,0.008044825720431852,0.008328841012109818,0.008350757922112817,0.00823502157544414,0.008237092229857393,0.008050578646361828
20210419_clip_53_2345_img_115,20210419,0.0,0.0006087260558031904,0.0025543454442720015,0.0,0.0035302214177635478,0.0035516569880628943,0.004066796762709794,0.004068352841711885,0.004069595623528462,0.004066796762709794,0.004067267114512338,0.004067406227527745,0.004066796973347664
20210420_clip_0_0000_img_5,20210420,0.008440032255394388,0.004158547002709508,0.007193280331723705,0.005294963937243155,0.010641412188772448,0.007251681433245035,0.004023661582236796,0.0040211927450635315,0.004024302644333332,0.004033181518427501,0.004017144873302732,0.004026823871679762,0.00403590127825737
20210420_clip_34_1506_img_115,20210420,0.014545854538005241,0.006694455800417774,0.016217669621879573,0.015526148956184586,0.014833223405425594,0.017022029389776896,0.009163288157952828,0.009330086786724093,0.008947396672903495,0.008959017533838393,0.009086396616884367,0.009059380609159751,0.009361790493130684
20210420_clip_51_2351_img_115,20210420,0.0,0.0,0.002902591709690091,0.0,0.0007915597314127267,0.0008930740483885087,0.003172893488187222,0.003172893488187222,0.003173014703176027,0.003172893488187222,0.0031765146065037995,0.003174667700746907,0.0031728935427963734
20210421_clip_0_0000_img_5,20210421,0.0,0.0,5.753478581000143e-05,0.0,3.0256417230125343e-07,0.0,0.0032028983559610506,0.0032028983559610506,0.0032044249365443924,0.0032028983559610506,0.0032032630311953324,0.0032028983559610506,0.0032028984278440475
20210421_clip_32_1440_img_115,20210421,0.00640752773309266,0.0,0.005422481157951019,0.005811849873051873,0.005746257315767004,0.00467597145792704,0.005804003389128309,0.00581295622194037,0.005827943221429834,0.005810365037997163,0.00581123042153577,0.00583370685602279,0.005812956020236015
20210421_clip_53_2342_img_115,20210421,0.0,0.0,0.002034241155616389,0.004112686460148142,0.0017211753931951795,0.000963580526682134,0.00429048306024211,0.00429048306024211,0.004327105549989383,0.004291724359153221,0.00430986160304528,0.004299309362898788,0.004290482960641384
20210422_clip_0_0000_img_5,20210422,0.0,0.0,0.0020411319021490276,0.0042069561498038165,0.005141731451559405,0.0024541233905452857,0.004108816657501301,0.004108816657501301,0.004134401150832159,0.004107292999437343,0.004099366118938999,0.004114705154665188,0.004108816850930452
20210422_clip_35_1526_img_115,20210422,0.007523979625249312,0.0009448128247669703,0.006906362840755352,0.006988946733125444,0.005870444424584543,0.005746220538749755,0.007181283486804537,0.007208818192530381,0.007210378932464104,0.007205491012951474,0.0072468735780508034,0.007250371833579686,0.007196762133389711
20210422_clip_54_2348_img_115,20210422,0.0,0.004726860043065594,0.003190850683357707,0.0005143370509074387,0.00255511855962007,0.0021578283697966066,0.00411247985962481,0.004096604979883513,0.004114287183347488,0.004116225021997505,0.004116934417968377,0.004117580606528737,0.004112479742616415
20210423_clip_0_0000_img_5,20210423,0.0,0.0,0.003384659239022246,0.0,0.00036581225063658015,0.0,0.004096636337973493,0.004096636337973493,0.00409700197884116,0.004096636337973493,0.004100947569657571,0.004096636337973493,0.004096636548638344
20210423_clip_30_1257_img_115,20210423,0.004368969892544197,0.0008565788427271591,0.004303979469779928,0.004020554162247792,0.004148186747828031,0.0038777762083760862,0.0040666707950580226,0.004088668188583369,0.004061218684566817,0.004075223955049469,0.004070264619920259,0.0040792787178799425,0.004074994008988142
20210423_clip_55_2336_img_115,20210423,0.004341356649420779,0.002920519946469993,0.0018910839922324865,0.0009701572718383453,0.0025144319459466415,0.0028183745182361495,0.0043086661965894965,0.004308982797613856,0.004339816452077739,0.0043296692105581685,0.004334568611306244,0.004322557718032848,0.00430920347571373
20210424_clip_0_0000_img_5,20210424,0.003412155282725523,0.002669954290752809,0.0032315387361451725,0.004697010495573523,0.00446436346030148,0.005398631360150221,0.004021744284831122,0.004026687623860686,0.004028112652069198,0.003986498567528294,0.003997654841857024,0.003979496118866743,0.004007153213024139
20210424_clip_36_1610_img_115,20210424,0.008413569860133896,0.0053587920087098334,0.007504305997058542,0.007225602710657475,0.007443692787507115,0.007061974104940041,0.008486583594627476,0.00848839435610786,0.008607054853427474,0.008664358914772508,0.008558380907217318,0.00857012922518466,0.00848847534507513
20210424_clip_53_2333_img_115,20210424,0.008737385812488355,0.004633488973604838,0.003923438491290224,0.0040040636583046334,0.004196200189596216,0.004737210215408148,0.0042175407134408,0.004226555912161106,0.00426467835464143,0.004263763221246068,0.004261045370270583,0.004257090719889796,0.004261254332959652
20210425_clip_0_0000_img_5,20210425,0.008394756270706665,0.0049906334235999715,0.008678133284437898,0.008505923666030991,0.007846356473289838,0.00814781168230379,0.004141853532624383,0.004139408493038109,0.00412635877183105,0.004132347412014744,0.0041373089236963,0.0041409821986821815,0.004158870317041874
20210425_clip_26_1201_img_115,20210425,0.005144270376656614,0.002739131202583457,0.008347871520397386,0.008602178956277025,0.0032724776118835427,0.00368843981347341,0.0046676598594582,0.004674305780408816,0.004308657799750478,0.004276001271078973,0.004766714400695254,0.004736123035635132,0.004691299516707659
20210425_clip_51_2245_img_115,20210425,0.0024744736773136553,0.0019219145142678454,0.0016659741023744888,0.001713686468599533,0.002445048091126377,0.0022377289424918593,0.004031073089936447,0.004035445492839635,0.004051209911800098,0.004050562385895408,0.004016448511075027,0.004030514340417781,0.003984969109296799
20210426_clip_0_0000_img_5,20210426,0.002820672950132616,0.0009665127040813946,0.002226691848098278,0.0017285505079062662,0.0026896907486842537,0.00034144962030234987,0.003987125842965431,0.003992545138143146,0.003990023870624286,0.003995987694992884,0.003985352872543988,0.0039932164050872935,0.003983160946518183
20210426_clip_38_1650_img_115,20210426,0.00972607480039504,0.005209596966278903,0.010196902413054147,0.012023850069143943,0.007804627531148375,0.008497621802581947,0.00930920501235177,0.009304685827767036,0.009268413390806262,0.009192980976025859,0.00935915243399879,0.009331517602604774,0.009319120086729527
20210426_clip_54_2354_img_115,20210426,0.0,0.0,0.0021220750125231025,0.0029353110886656507,0.0013456363208284613,0.0019115428591419009,0.004361194588991569,0.004361194588991569,0.004368198348834235,0.004362380035569513,0.004366476261096047,0.004362790921368584,0.004361194558441639
20210427_clip_0_0000_img_5,20210427,0.00672370285189987,0.003667113482193416,0.004776501422525655,0.0029829376065001103,0.004760338878074287,0.004756420763269868,0.004349167705397882,0.004350390596190026,0.004357132886541119,0.0043650569470587534,0.004357410682567647,0.004357934507685918,0.004359408747404814
20210427_clip_37_1634_img_115,20210427,0.005067412571463999,0.002409838917678952,0.002748302443544608,0.002918432737772133,0.0027466790199250917,0.002960928928842878,0.004394353994291375,0.004427190962928035,0.004501544304713313,0.004477206784796187,0.004472350045509817,0.0044566953839551325,0.004421803634613752
20210427_clip_53_2335_img_115,20210427,0.007403558684621227,0.00563651485494316,0.007442935000775376,0.010347404468698708,0.0073195226358468,0.005434732194502621,0.004143178965764171,0.004143434103361507,0.004132995035375972,0.004129081585000073,0.0041374419802066255,0.004144340428395485,0.004153334069997072
20210428_clip_0_0000_img_5,20210428,0.0,0.0,0.0,0.0,0.0068211896608204765,0.0,0.004234251045001107,0.004234251045001107,0.004234251045001107,0.004234251045001107,0.004232672311400726,0.004234251045001107,0.0042342511005699635
20210428_clip_34_1615_img_115,20210428,0.008516306170646581,0.004834975254770842,0.004448706706983576,0.004625128614631819,0.004151611628675525,0.004821898416197383,0.007886364926341446,0.007917174764181314,0.008127115241479885,0.008101222920033083,0.008070547485886056,0.008023184755340612,0.007908455096185207
20210428_clip_52_2357_img_115,20210428,0.0,0.0,0.0,0.0,0.002352071788679274,1.357756116995925e-07,0.002987534908842832,0.002987534908842832,0.002987534908842832,0.002987534908842832,0.002987806015269911,0.002987957260218237,0.002987534971907735
20210429_clip_0_0000_img_5,20210429,0.0,0.0,0.0,0.0,0.0,0.0003860486823118279,0.0030350453296344487,0.0030350453296344487,0.0030350453296344487,0.0030350453296344487,0.0030350453296344487,0.003037266952179908,0.0030350452288985252
20210429_clip_18_0819_img_23,20210429,0.004123920515283767,0.0011022517744777567,0.0020880533746943652,0.0,0.0018397907381389274,0.0016478365046069191,0.002831296805234189,0.0028352001513666596,0.002838363421494011,0.002834482598832351,0.0028373580385373924,0.0028391259587771597,0.0028344825841486454
20210429_clip_53_2352_img_115,20210429,0.006110783619573943,0.0,0.0008637916919659518,0.0010625763073947186,0.001037563354451116,0.0005422365130572789,0.0021803915551063873,0.0021863879133252203,0.002192532943050402,0.0021880609284015726,0.0021891883031233844,0.0021901111295282547,0.002186388010159135
20210430_clip_0_0000_img_5,20210430,0.005885778474701493,0.0,0.0006654981689692258,0.0,0.0017597631086647273,0.0013469216898704167,0.002208895742822556,0.002214688115854757,0.00222098307503798,0.002214688115854757,0.002216314035407984,0.0022173393855647837,0.0022146881092339754
20210430_clip_37_1632_img_115,20210430,0.004173529988447787,0.002402969988625577,0.003700487729122485,0.003366781816821448,0.004249517668317175,0.0036555029986031305,0.004879300793486751,0.004861999310294517,0.004948401549044783,0.005002775287738594,0.0048628296179516065,0.004894840575197223,0.004829500336199999
20210430_clip_53_2346_img_115,20210430,0.007909874277093618,0.006648853428233437,0.009735607676073878,0.009860587894904483,0.010291660273242796,0.008846038341967318,0.003936371339922245,0.003931101870874885,0.003889529476758448,0.0038834117175095186,0.003877056908141053,0.00392865181306651,0.003970371559262276
